	000	001	002	003	004	005	006
YBR042C	-0.0075989	0.00160006	0.00445475	0.00671217	0.0044923	-0.00505925	0.00921947
YBR043C	-0.00681127	0.00332921	0.0149405	-0.00510666	0.00414747	-0.00100588	-0.0155831
YBR044C	-0.00358854	-0.00346488	0.00401124	0.0012408	-0.00128836	0.000115293	0.00353021
YBR045C	-0.00630869	-0.00175801	-0.00115082	-0.00365597	-0.00171272	0.00248529	-0.0156937
YBR046C	-0.00543101	-0.0139133	0.00114949	-0.00698035	-0.00339077	0.00107004	0.0087163
YBR047W	-0.00255491	-0.00140434	-0.002288	-0.00615213	-0.00224305	0.00210989	-0.00162943
YBR048W	-0.0197482	0.0180629	0.021403	0.0203423	-0.00902273	-0.00701993	0.0316874
YBR049C	-0.00548841	0.00520262	0.0125946	-0.00308402	0.00663883	0.000942794	-0.00851289
YBR050C	-0.0046896	-0.010323	0.00815333	-0.00821808	-0.0143534	-0.0104904	0.00218324
YBR051W	-0.00348699	-0.010429	0.00612894	-0.0155483	-0.0154944	-0.0122408	-0.00754287
YBR052C	-0.0119567	-0.0240279	0.0189934	0.013655	-0.00398439	-0.00488711	0.0235361
YBR053C	-0.0109003	-0.0110347	0.0220564	-0.00589534	0.00326752	0.00334311	-0.0123723
YBR054W	-0.0261756	-0.0564777	0.0221734	0.029768	-0.0202904	0.0259858	0.0310459
YBR055C	-0.00457522	0.00166048	-0.00168189	-0.00258463	0.00119764	-0.00279991	-0.00382703
YBR056W	-0.00557601	-0.0169907	0.00724662	0.00591756	0.00318584	0.0115216	0.0106782
YBR057C	-0.00289083	-0.00192682	0.00495485	-0.00393997	0.0022202	-0.00131226	0.000198053
YBR058C	-0.00378354	-0.00311632	0.00517135	0.0014591	0.0037449	0.00384081	-0.000111027
YBR059C	-0.00327314	-0.00159202	0.00247036	-0.00333461	-0.000799938	-0.00183064	-0.00171064
YBR060C	-0.00306552	-0.00479443	0.00454224	0.00132926	0.00468897	0.00792155	0.00170607
YBR061C	-0.00321941	-0.000287293	0.00596577	-0.00323827	0.00242265	0.000723569	-0.00273296
YBR062C	-0.00309912	-0.00707992	0.000432769	0.00210226	0.0030725	0.00906528	-0.000337628
YBR063C	-0.00220704	-0.0017251	0.00413231	-0.00238467	0.0012691	-0.000646941	-0.00268074
YBR064W	-0.00247444	-0.00444489	0.000262917	0.00121113	0.00221902	0.006537	0.000237113
YBR065C	-0.00282677	-0.00257113	0.00401432	-0.0025447	0.00239191	-0.0006647	-0.00129637
YBR066C	-0.00449327	-0.00181509	-0.00158804	-0.00332141	-0.00048485	-0.000349273	0.00881034
YBR067C	-0.0265066	-0.0464281	0.0286057	-0.0295104	0.00573026	-0.00203677	-0.0212386
YBR068C	-0.01532	-0.0116973	0.0315138	0.0140205	-0.0051868	-0.00360851	0.0247667
YBR069C	-0.0197579	0.0211775	0.0452483	-0.0277608	0.0188402	-0.00153479	-0.0409924
YBR070C	-0.00635516	0.00225618	0.00741838	0.000679312	-0.000121454	-0.00476548	0.0131539
YBR071W	-0.00668267	0.00275057	0.00779234	-0.00540298	0.00441971	0.00489269	-0.00171209
YBR072W	-0.0230581	-0.109818	0.0428624	-0.0263665	-0.0325906	0.00121775	0.0140651
YBR073W	-0.00620577	0.00183811	0.00503311	-0.0091912	0.00111214	-0.00113694	-0.00893976
YBR074W	-0.00518847	0.00106271	0.0147783	-0.00155331	0.0067103	-0.00173126	0.00575483
YBR075W	-0.00907656	0.00911373	0.0248814	-0.00323332	0.021243	-0.000441061	-0.00873023
YBR076W	-0.00534468	-0.00711308	0.0108431	-0.00413521	-0.0107633	-0.00891922	0.0102423
YBR077C	-0.00507683	-0.00279834	0.00761849	-0.00441478	0.00607767	0.00304114	0.000797953
YBR078W	-0.0444888	-0.00339021	-0.0191329	0.0349326	0.0145645	0.0108537	-0.0383009
YBR079C	-0.0141285	0.0158688	-0.0010267	-0.010059	-0.000459864	0.00795743	-0.0297284
YBR080C	-0.00855567	0.000921165	0.00307915	0.00243618	-0.00519539	0.00517686	-0.00531282
YBR081C	-0.00685199	0.00106389	-0.00383373	-0.00294501	0.00450772	-0.00328761	-0.00874452
YBR082C	-0.00885855	-0.000448114	0.00481297	0.00542081	-0.00111502	0.0146674	-0.00722265
YBR083W	-0.00373153	-0.00319454	0.00619578	-0.00470355	0.00177583	-0.00478802	-0.00617753
YBR084C-A	-0.0112009	0.00591928	0.0165752	0.00582499	0.00660329	0.003148	0.015174
YBR084W	-0.00777469	0.0094589	0.00121121	-0.0113452	0.00583934	0.000648516	-0.00581551
YBR085W	-0.00467895	-0.00791374	0.0108214	-0.00214867	-0.00644648	0.000176378	0.00270342
YBR086C	-0.0185492	0.00915703	0.0105702	-0.0153627	-0.00750416	-0.0129233	-0.0205648
YBR087W	-0.00424767	-0.000728389	0.000940832	0.00241465	0.00143622	0.00679982	-0.00056275
YBR088C	-0.00780895	0.00766879	-0.00298726	-0.00512869	-0.00393161	0.00715104	-0.0174147
YBR089W	-0.00767813	0.00529455	0.00702791	-0.00339694	0.0014629	-0.00278242	0.0121389
YBR090C	-0.0280121	-0.0061706	0.0260455	-0.018233	0.0308169	0.00796055	0.00615152
YBR090C-A	-0.00648187	-0.00162612	0.00631258	-0.00278948	-0.00491154	-0.00330178	0.0051343
YBR091C	-0.00299633	-0.00159767	-0.00248626	-0.00350616	0.00278593	-0.0017111	-0.000554564
YBR092C	-0.0176929	0.0176298	0.0203963	-0.000234902	0.00478672	0.00249042	0.0112457
YBR093C	-0.0177134	0.0218636	0.0424917	0.00176509	0.0269467	0.0135989	-0.0238313
YBR094W	-0.00442747	-0.000133666	0.0115406	-0.00148302	0.00441149	-0.00150715	0.00388664
YBR095C	-0.00403134	-0.000924	0.00413474	-0.00110202	0.00580754	0.000803321	-0.0066688
YBR096W	-0.00951035	0.0064338	0.0277308	0.00237466	0.0125207	-0.00142486	0.0123782
YBR097W	-0.00892169	-0.00786119	-0.000623635	-0.0195551	0.0233636	0.0193299	0.028238
YBR098W	-0.00320179	-0.000102326	0.00129183	-0.00487333	-0.00120659	-0.000652526	0.00404108
YBR099C	-0.00541919	0.00137761	0.00620349	-0.00194043	0.00180024	0.0016515	-0.00514517
YBR100W	-0.00338855	-0.00240382	-0.000320285	0.00104085	-0.00179187	0.00465638	-0.00446151
YBR101C	-0.0065793	-0.011859	0.00862846	-0.00738569	-0.0118071	-0.00481488	-0.0114555
YBR102C	-0.0029178	-0.00438562	0.00532444	-0.00104587	0.00292409	0.00209299	0.0029013
YBR103W	-0.00240218	-0.0036037	0.00347159	-0.00315232	8.49387e-05	-0.00241536	-0.00204244
YBR104W	-0.00341648	-0.000204586	0.00458315	-0.000280729	0.00285048	0.00467892	-0.00394618
YBR105C	-0.0047125	-0.00283431	0.00288569	-0.00779804	0.00389007	0.00077395	-0.0025957
YBR106W	-0.0205916	0.0198886	0.00867315	0.0108943	0.00094099	0.00718483	-0.0112244
YBR107C	-0.00268108	-0.00175031	0.000943215	-0.00169522	-0.0011189	0.000586458	-0.00338225
YBR108W	-0.012317	-0.00641902	-0.0064502	-0.00161911	-0.00532637	0.0156524	-0.00722349
YBR109C	-0.0121869	-0.00337684	-0.00540723	-0.00423995	-0.000835444	0.0118047	-0.0204826
YBR110W	-0.00521162	-0.000949743	0.0131604	-0.00201101	0.00865468	0.00300405	0.00100762
YBR111C	-0.00863263	-0.0108176	-0.00210903	0.00124368	0.00200696	0.00297278	-0.0063208
YBR112C	-0.0510525	-0.0155706	0.0161631	-0.0231652	-0.0647726	0.0151691	0.0402083
YBR113W	-0.00887802	-0.00260944	-0.00158692	-0.00630535	-0.00269753	0.00456697	-0.01009
YBR114W	-0.0027231	-0.0013636	0.00626704	-0.0024541	0.00360764	-0.000863839	0.00348556
YBR115C	-0.0103826	0.00349031	-0.00404815	-0.0187567	0.00408499	0.0124702	-0.0053854
YBR116C	-0.00914114	-0.0503832	0.029401	-0.0326029	-0.0468052	-0.0186924	-0.0191314
YBR117C	-0.0145099	-0.05559	0.0230298	-0.0196169	-0.0135335	0.0335167	-0.012154
YBR118W	-0.0646568	0.00396033	0.056578	0.00711544	-0.0558269	0.0762177	0.10127
YBR119W	-0.00418572	-0.00278325	0.00600676	-0.00256631	0.0069719	0.00136022	-0.000856338
YBR120C	-0.00508761	-0.00668536	0.0102971	-0.00592014	-0.000929665	0.00162633	-0.000301541
YBR121C	-0.0316684	0.0218101	0.00182252	0.00431953	0.014936	0.0269916	-0.0697357
YBR122C	-0.00858481	-0.0112538	0.0242891	-0.00629596	-0.00167382	0.000272969	0.00227128
YBR123C	-0.00535724	-0.0013883	0.000197407	-0.00434418	0.00893185	0.00119031	-0.00253234
YBR124W	-0.00281588	-0.00118571	-0.000816927	0.000268766	-0.000479671	0.00280901	-0.00138347
YBR125C	-0.00290987	-0.0013927	0.000984469	-0.00382186	0.00105567	0.000990268	-0.00289581
YBR126C	-0.0178316	-0.0294629	0.00249905	0.0127593	0.0179503	0.0304999	0.00126525
YBR127C	-0.0199162	0.000494965	-0.00821009	-0.0079091	0.00653124	0.0165421	-0.0197893
YBR128C	-0.0038355	-0.00296581	0.00538232	-0.00111082	0.00108967	0.00352375	0.00142116
YBR129C	-0.00306363	-0.00467434	0.00228346	-0.00139839	0.00142054	0.00145463	-0.000765064
YBR130C	-0.00476085	-0.000272619	0.00531225	-0.00102314	0.00166545	0.00652723	-0.00198393
YBR131W	-0.00211274	-0.00176547	-0.00096731	-0.000751951	0.00218856	-0.000876572	-0.00271571
YBR132C	-0.0027009	-0.0108912	0.00733971	-0.00430238	-0.00422836	-0.00148967	-0.00161224
YBR133C	-0.00680575	0.00237942	-0.00547521	-0.00640315	-0.000330258	0.0013382	-0.0133238
YBR134W	-0.0035943	-0.00203324	-0.00077571	0.000982089	-0.00353762	0.00315783	-0.00421365
YBR135W	-0.0134279	-0.00545862	-0.0180683	-0.0091294	0.00776248	0.00305516	-0.0174273
YBR136W	-0.0146495	-0.00772299	0.00582937	-0.0171888	-0.0235414	-0.002308	0.0082045
YBR137W	-0.00612335	-0.0148278	-0.00318825	-0.000288415	0.0153207	0.0142127	0.00594636
YBR138C	-0.00304874	-0.000313428	0.00183633	-0.0122711	0.00551571	-0.00203765	0.0106905
YBR139W	-0.017891	-0.0533599	0.0151308	-0.00276322	0.000472508	-0.00805052	-0.00185001
YBR140C	-0.0239935	-0.000166769	0.0195743	-0.0212457	-0.0317606	-0.00731587	0.0145549
YBR141C	-0.00426046	-0.00102887	0.00137273	-0.00445722	0.00384648	0.000165239	-0.00134256
YBR142W	-0.0117158	0.0140304	0.0381476	-0.00863826	0.0205296	0.000709921	-0.00905338
YBR143C	-0.025763	0.00908116	-0.00139356	0.016796	0.0177054	0.0153724	-0.0462976
YBR144C	-0.00423717	0.00119221	-0.00663384	-0.0184325	3.50143e-05	-0.00136807	0.0157662
YBR145W	-0.0209641	-0.0386735	-8.01632e-05	0.0128097	-0.033411	0.031891	-0.0179296
YBR146W	-0.00854099	-0.00365136	0.00296758	-0.0174469	-0.00418484	-0.000411829	0.022327
YBR147W	-0.00832717	-0.0397949	0.00557811	-0.00457894	0.0103069	0.0358529	0.00731416
YBR148W	-0.00555714	-0.00406232	0.00182865	0.000588422	-0.00408108	0.00428774	0.00311553
YBR149W	-0.0172595	-0.0499198	-0.00448564	0.00684974	0.0191027	0.0320165	-0.00301456
YBR150C	-0.00597613	-0.00316321	0.0040098	-0.00268578	-0.0007414	-0.000599053	-0.00189488
YBR151W	-0.0142612	-0.0284856	-0.00971755	0.00446101	0.0131906	0.0478897	-0.0152487
YBR152W	-0.00336115	2.74907e-05	0.0110786	-0.00255669	0.0117033	0.00327209	-0.000180768
YBR153W	-0.00437561	-0.00487608	-0.00321925	-0.000291954	0.00222873	0.00284795	-0.00564004
YBR154C	-0.00770355	0.00688323	0.00931495	-0.00302259	0.00627188	0.00485462	-0.00612959
YBR155W	-0.0039215	0.00113201	-0.00414673	-0.0012858	-0.00234548	0.00543672	-0.0143336
YBR156C	-0.0266183	0.0164497	-0.020032	-0.0179971	-0.00951621	0.0342078	-0.0225555
YBR157C	-0.00845891	-0.0132459	0.0126574	0.00534134	0.0353745	0.0154023	-0.00531249
YBR158W	-0.0181573	0.0193857	0.00143599	-0.0251851	-0.011274	0.0291813	-0.0295075
YBR159W	-0.0154826	-0.0250806	-0.0170042	0.0138264	0.0333065	0.03145	-0.0154788
YBR160W	-0.00714112	-0.00419406	-0.00798311	0.00666307	0.0025396	-0.0071981	0.0144972
YBR161W	-0.004448	-0.00269399	0.0103936	-0.00409126	0.00200417	0.00106868	-0.00210313
YBR162C	-0.0356178	0.00575916	-0.00990838	0.0627656	0.00869008	-0.0450046	0.024144
YBR162W-A	-0.0101047	0.00842527	0.0167547	-0.00992747	0.0121162	0.00116866	-0.00139876
YBR163W	-0.00376264	-0.00165308	-8.47757e-05	0.00521222	0.00353913	-0.00374198	0.00208575
YBR164C	-0.00843063	0.00438991	0.0230387	-0.00333899	0.0175582	0.00506184	-0.00644785
YBR165W	-0.00487871	-0.00480959	-0.00047875	0.00497903	-0.00292973	-0.00214539	0.000372554
YBR166C	-0.00841764	0.000422342	0.0192114	-0.00877611	0.00549144	0.00161547	-0.00773202
YBR167C	-0.00420929	-0.00752849	-0.00159465	0.0054907	0.00505226	0.010504	0.0041863
YBR168W	-0.00415216	-0.000513961	0.0109238	-0.00371264	0.00436034	-0.000342547	-0.00275364
YBR169C	-0.0118783	-0.0460759	0.00581088	0.014989	0.00347297	0.0135274	0.0102013
YBR170C	-0.00427384	-0.00032622	0.0146802	-0.00459059	0.00895326	-0.000565151	-0.00419612
YBR171W	-0.0067099	-0.000222193	-0.0074362	0.00921501	0.00263931	-0.000198566	-0.00870562
YBR172C	-0.00688735	0.00393078	0.00342814	-0.00455088	0.00360023	0.00161951	-0.0138071
YBR173C	-0.0095471	-0.00615819	-0.0110038	0.0124736	0.00157742	0.0190111	-0.0175162
YBR174C	-0.00296788	7.8083e-05	-0.000663146	-0.00192105	0.00191562	-0.000205139	-0.00323229
YBR175W	-0.00563179	-0.00423517	-0.0024071	0.0064767	-0.00246502	0.0130872	-0.00432251
YBR176W	-0.00277159	-0.000614344	0.00258151	-0.00147498	0.00107947	-0.000532012	-0.0012194
YBR177C	-0.0149913	-0.0264507	-0.00186768	0.0253921	0.00952344	0.0268489	-0.00120475
YBR178W	-0.00290801	-0.00200623	-0.00155005	-0.00110125	9.67789e-06	-0.00088186	-0.00316659
YBR179C	-0.00438269	-0.00464823	-0.0012909	0.00425643	-0.00655739	0.000934948	-0.00482516
YBR180W	-0.0015207	-0.00179194	0.00107645	-0.00135821	0.00143414	-0.000855266	-0.000530678
YBR181C	-0.0349045	0.0242235	-0.0346494	0.0339677	-0.0411822	0.0293877	-0.0335981
YBR182C	-0.00189903	-0.000662799	0.00115188	-0.00213585	0.00151866	-6.42615e-05	-0.00121939
YBR183W	-0.00734165	-0.0248289	0.00160686	0.0137691	0.00664154	0.00877398	0.0113392
YBR184W	-0.00232479	-0.000103426	0.00285835	-0.00423367	0.00399423	-0.00074321	0.00174549
YBR185C	-0.00474677	-0.00681476	0.00177667	0.00673374	0.00118199	-0.000347705	0.00227774
YBR186W	-0.00447049	0.00415015	7.76671e-05	-0.0150807	0.00574793	-0.000928654	0.0067018
YBR187W	-0.0204137	0.0139282	0.0176637	0.0350592	0.0184879	-0.0454648	0.0237227
YBR188C	-0.00454009	-4.77205e-05	0.00504755	-0.00533817	0.00217347	0.000183118	-0.0035378
YBR189W	-0.0258747	0.0211838	0.00414409	0.0319113	-0.015041	-0.012207	0.0189291
YBR190W	-0.00805196	-0.00261316	0.00657251	-0.0180388	-0.0127165	-0.00869138	-0.00952826
YBR191W	-0.0298279	0.0221147	-0.0110346	0.0378794	-0.0160633	-0.0164273	0.00783452
YBR192W	-0.00626367	-0.00748155	0.0178569	-0.0130167	-0.0147303	-0.0165706	-0.0139723
YBR193C	-0.00610014	-0.00357099	0.00234248	0.0052174	-0.000812427	0.00165266	0.00572077
YBR194W	-0.00448617	-0.00193352	0.00060035	-0.00758896	0.00327888	0.0025904	0.00221958
YBR195C	-0.00354096	-0.0037223	0.000710583	0.00367198	0.00231644	0.00536712	0.00117612
YBR196C	-0.032543	0.0268994	0.0306576	-0.0203659	0.0240137	-0.0305805	-0.00117405
YBR197C	-0.00503441	-0.000377964	-0.00541415	0.00254168	-0.00511126	0.013616	-0.0117287
YBR198C	-0.00455837	0.00197074	0.000148102	-0.0041327	0.00223417	-0.00030771	-0.00388471
YBR199W	-0.0118656	-0.00634266	-0.00632237	0.014953	-0.00468751	0.0167621	-0.00473127
YBR200W	-0.00403105	2.16343e-05	0.00147145	-0.00238042	-0.000792237	-0.00145937	-0.00507715
YBR201W	-0.00314084	-0.00417718	-0.000865166	0.00289794	0.000550446	0.00646081	-0.0015409
YBR202W	-0.0046659	0.00398725	-0.00133987	-0.00557411	-0.00207727	0.00284355	-0.00693426
YBR203W	-0.00342836	-0.012656	0.00107864	0.00127389	0.0027439	0.0140052	0.00131118
YBR204C	-0.00344867	-0.00449391	0.00291547	-0.000259335	-0.00163682	-0.00725461	-0.00201963
YBR205W	-0.00969557	0.000516553	0.00372135	0.011629	-0.000695431	0.00046057	-0.00230043
YBR206W	-0.0081565	0.00305111	0.00132986	-0.000921036	0.00552689	-0.0060738	-0.0170149
YBR207W	-0.00707674	-0.00605741	0.00941137	0.00674851	-0.00474241	-0.010595	0.00707849
YBR208C	-0.0100563	-0.00546497	-0.00176441	-0.0192243	0.0123137	0.0133578	0.0165994
YBR209W	-0.00463196	-0.00106653	-0.001627	-0.00429305	-0.00445234	-0.00453393	0.0115798
YBR210W	-0.0088228	0.00623593	0.0185888	-0.0100153	0.016564	0.00137819	-0.00453956
YBR211C	-0.00320827	-0.00289914	0.00253355	0.00195407	-0.00140417	0.000799058	0.00465897
YBR212W	-0.0141733	-0.00835823	0.0356242	-0.0187538	-0.000481828	-0.0069	-0.0211989
YBR213W	-0.00223571	-0.00180081	-0.00179748	-0.00317217	0.000762549	0.000536547	0.00223169
YBR214W	-0.00572148	-0.0143749	0.00813685	-0.00347426	0.00545274	0.00964221	-0.000691445
YBR215W	-0.0041233	0.000517903	0.000768594	-0.00464827	-0.000612413	-0.00161445	0.0065516
YBR216C	-0.00478779	0.000492154	0.0122287	-0.00481105	0.00955645	0.00342296	-0.00608524
YBR217W	-0.00431475	-0.0010409	0.00339347	-0.00102871	0.00056573	0.000141075	0.00914956
YBR218C	-0.0177963	-0.0155441	0.0272354	-0.0304695	-0.032494	-0.0219147	-0.0409404
YBR219C	-0.00745527	0.00389132	0.00844885	0.00813103	0.00129777	-0.00200699	-0.00596052
YBR220C	-0.0064376	0.00657751	0.005406	-0.00742772	0.00491248	-0.00218836	-0.00299636
YBR221C	-0.0240155	-0.00354963	0.0152038	0.0315888	-0.0116688	-0.0242656	0.0139023
YBR222C	-0.0112561	-0.00876289	0.0163576	-0.0152711	-0.0159761	-0.0211476	-0.0174099
YBR223C	-0.00234435	-0.00594227	0.00170556	3.8965e-05	0.00377403	0.00627918	0.00270004
YBR224W	-0.00733175	-0.000944591	0.00424579	-0.00784635	0.00164623	0.00372898	0.00575739
YBR225W	-0.00668257	-0.0070095	-0.00113964	0.000122946	-0.00729543	0.00977033	-0.00525298
YBR226C	-0.00973739	-0.0060708	0.0027188	-0.0104011	-0.0102218	-0.00388739	-0.00325268
YBR227C	-0.0024778	-0.00374954	0.00280852	0.000708299	0.00336441	0.00549183	-2.83318e-05
YBR228W	-0.00268737	-0.000547145	7.28185e-05	-0.00176313	0.000434134	0.000255173	-0.00250733
YBR229C	-0.00986617	0.0019056	0.00933143	0.00751256	-0.00284007	-0.00634305	-0.00196981
YBR230C	-0.0056486	-0.010603	0.00527498	-0.00548666	-0.00748397	-0.0147362	-0.00947772
YBR231C	-0.00285273	-0.00136321	-0.00126804	-0.00399864	0.00151041	0.00085438	0.00822193
YBR232C	-0.00551716	7.35976e-05	-0.00375962	-0.00900839	0.000588178	0.00672539	-0.00219401
YBR233W	-0.00259342	-0.000789294	0.000596848	-0.00206019	0.00143068	0.000144295	0.00587787
YBR234C	-0.0210212	-0.0025344	0.0263281	-0.0136716	0.0174141	0.012021	-0.00793683
YBR235W	-0.00448308	-0.000616717	0.00577933	-0.00280142	0.000317519	-0.00602261	0.00902874
YBR236C	-0.0157127	0.00367687	0.00949865	-0.0204512	0.00964735	0.0122056	0.00815632
YBR237W	-0.00346138	-0.00173465	0.00134007	-0.00320256	-0.00215215	-0.00176053	0.00469082
YBR238C	-0.00962315	0.0158082	0.0116174	-0.0188387	0.0205705	0.00451111	-0.000906562
YBR239C	-0.00319107	-0.00202423	0.00247318	-0.0042331	6.03013e-05	0.000637287	0.00330039
YBR240C	-0.00267456	-0.000247387	-0.00447494	-0.00975273	0.0040776	-0.000443676	0.00871184
YBR241C	-0.00495367	-0.0122904	0.00728844	0.00496589	-0.00233954	0.00765733	0.0181953
YBR242W	-0.0113494	0.00935941	0.00406387	-0.0220113	0.011535	-0.003608	0.0128342
YBR243C	-0.00855843	0.00564565	0.010277	0.00861899	0.00281511	-0.00172559	-0.00194856
YBR244W	-0.00524683	0.00232341	-0.00132647	-0.00329114	0.00136236	-0.00328214	-0.004177
YBR245C	-0.0140215	0.000158382	-0.00783507	-0.00389996	-0.0187901	0.0164224	-0.013299
YBR246W	-0.00724631	0.00419923	-0.00151674	-0.00607515	-0.00688627	0.00339292	-0.0104781
YBR247C	-0.00610938	0.00838812	0.00521025	-0.000698396	0.00223008	0.00830242	-0.0146622
YBR248C	-0.00593404	0.00547608	0.00262968	-0.00288282	0.0013659	0.00162762	-0.00109869
YBR249C	-0.021476	0.0272677	0.0101193	0.000726154	0.00191867	0.0139257	-0.0344331
YBR250W	-0.0026496	-0.00147822	-3.53522e-05	-0.00122632	-0.000484151	0.000311651	-0.00372576
YBR251W	-0.00287251	-0.00523434	0.00305243	0.00251176	0.00361445	0.00448258	0.00343678
YBR252W	-0.00508729	0.00408253	-0.00214334	-0.00277567	0.000387076	0.00138104	-0.00491064
YBR253W	-0.00433167	-0.00312673	0.00157176	0.00155065	0.000157376	0.00610152	-0.00293656
YBR254C	-0.00541786	0.00291146	-0.00291557	-0.00338944	-0.000374604	-9.2147e-05	-0.00658435
YBR255W	-0.00370809	-0.00377249	0.00529356	-0.00196206	-0.00121128	-0.000701978	0.00258944
YBR256C	-0.00907248	-0.00890219	0.0179546	0.00263041	0.0114637	0.00476832	-0.00301013
YBR257W	-0.00410488	-0.00114566	0.0107777	-0.00217015	0.00407605	-0.000920979	0.00216987
YBR258C	-0.00343183	-0.0030212	0.00144291	-0.000273467	0.00417109	0.00284226	-0.00303049
YBR259W	-0.00884141	0.00166456	0.00305059	-0.00230333	-0.0107332	0.00035521	0.00549967
YBR260C	-0.0042204	-0.00448353	0.00512826	-0.00147542	0.00460413	0.00323822	-0.00485424
YBR261C	-0.00368238	-0.000778187	0.00196961	-0.00110211	0.00195215	0.00069686	0.00156751
YBR262C	-0.00392409	-0.00773368	0.000509926	0.000653146	0.007331	0.00234038	-0.00397816
YBR263W	-0.0120793	0.00339561	0.0384349	-0.00117157	0.00767808	-0.00440581	0.00451516
YBR264C	-0.00891582	-0.000965466	0.00104158	0.00120326	-0.00711483	0.0255819	-0.0280856
YBR265W	-0.00694882	0.00120663	0.0220812	-0.00350126	0.00292311	-0.00371064	0.00135919
YBR266C	-0.00482048	0.00511057	0.00722659	-0.00260768	0.00978115	0.00128024	-0.0113932
YBR267W	-0.0044459	0.00378454	0.0044774	-0.00227424	0.00974056	5.1817e-05	-0.00809432
YBR268W	-0.00606723	-0.00230841	-0.00406773	-0.000350387	0.00346193	-0.000933492	-0.0061854
YBR269C	-0.00661658	-0.0151333	0.00282449	0.00262774	0.00258203	0.00803665	-0.00483903
YBR270C	-0.00203131	-0.00277847	0.00155283	-0.00210249	0.00141828	-0.00104961	-0.00201043
YBR271W	-0.00317855	-0.00484533	0.00549321	-0.000339464	0.006866	0.0096735	0.00155827
YBR272C	-0.00265495	-0.00339567	0.00275047	-0.00193245	0.00184961	0.000116971	-0.0030217
YBR273C	-0.00327718	-0.00720358	0.00614768	-0.00135112	0.00521496	0.00651802	0.00382725
YBR274W	-0.00409594	-0.000839252	0.00371803	-0.00483253	0.00219844	0.00112445	-0.00338989
YBR275C	-0.00300293	-0.000606857	-0.00105111	-0.00115708	-0.000594351	0.001455	0.000797026
YBR276C	-0.0063229	-0.000538802	-0.00457835	-0.00714341	0.00289044	-0.000996664	-0.00401033
YBR277C	-0.00295389	-0.00301743	0.000173844	0.000282278	0.00120944	0.00308372	-0.00156432
YBR278W	-0.00277144	-0.00235595	-0.00183535	-0.000905019	7.03182e-05	0.00245063	-0.00608674
YBR279W	-0.00706759	-0.00404254	0.0129895	-0.00953973	-0.00168449	0.000284107	0.00417567
YBR280C	-0.00378444	-0.012867	0.00351567	-3.05075e-05	0.00881175	0.0133158	-0.000850955
YBR281C	-0.00670619	0.00166761	0.0132165	-0.00292331	0.00220434	0.00108081	0.00025064
YBR282W	-0.00497185	-0.00611968	0.00163817	0.000867146	0.00991357	0.00599015	0.000523777
YBR283C	-0.0204524	0.0260922	0.0996921	0.00679513	0.0484485	-0.0127819	0.00299192
YBR284W	-0.00382265	-0.00479267	0.000989417	-0.0026245	0.00351531	0.00382086	-0.00298512
YBR285W	-0.00497286	-0.0108232	0.00272563	-0.0109066	-0.00278927	0.00459495	0.00735244
YBR286W	-0.0485125	-0.0364831	0.0342555	0.00583726	-0.0296389	-0.0357841	-0.0563921
YBR287W	-0.0106501	-0.00560136	0.0453482	0.0014823	0.0316531	-0.0100531	-0.00408529
