YDR128W	1258	933	1669	884	883	1499	880
YDR129C	3378	3269	3987	1954	2188	2579	3680
YDR130C	471	661	1034	881	505	2387	1472
YDR131C	630	813	824	392	596	1017	1207
YDR132C	431	620	4288	767	528	2185	1388
YDR133C	24741	20276	23771	23042	24090	16397	16876
YDR134C	34136	29036	27548	33839	29976	29695	15035
YDR135C	4107	3983	2294	3025	2896	1999	2636
YDR136C	738	665	494	648	528	1345	621
YDR137W	1032	1054	1197	702	1299	1231	1054
YDR138W	880	735	2585	1112	603	1050	1121
YDR139C	2011	2290	3012	1952	1728	2093	1365
YDR140W	1270	892	3677	1603	506	1337	1493
YDR141C	2524	2331	2643	1286	1755	1767	1374
YDR142C	645	638	2020	733	441	1482	1514
YDR143C	2682	2574	4079	1011	1325	1664	1250
YDR144C	5268	4310	8349	4235	1144	847	1071
YDR145W	2393	1551	3674	1812	1414	2755	2064
YDR146C	836	770	3525	1335	439	1196	1285
YDR147W	1029	1071	2390	1090	898	1116	817
YDR148C	663	1057	4630	817	637	3039	3640
YDR149C	958	1234	1093	3560	852	1212	1501
YDR150W	9576	8276	5039	5517	4665	5915	4874
YDR151C	2023	1079	970	790	1624	2361	1248
YDR152W	2581	2089	2979	1697	1921	2272	1168
YDR153C	1384	2334	1383	678	985	1325	1324
YDR154C	34827	27129	29825	32777	29767	23706	24247
YDR155C	20140	16806	12611	12770	15214	17055	11922
YDR156W	1059	1181	1687	663	1513	1312	355
YDR157W	3007	2358	2580	1639	2335	1531	1598
YDR158W	5872	5988	8764	4993	3112	3363	2053
YDR159W	2131	1690	1149	837	1808	1431	889
YDR160W	827	1004	1760	877	710	1694	1237
YDR161W	3971	2268	2555	1247	1599	1310	1025
YDR162C	1720	1635	2794	1709	757	1592	1757
YDR163W	2549	2174	2362	1434	1816	2177	1614
YDR164C	1387	1879	3931	1424	528	1388	1547
YDR165W	4195	3233	5141	2565	2049	1371	985
YDR166C	2392	3227	2850	3203	1216	1842	1947
YDR167W	2074	3479	2310	1522	2267	2781	1309
YDR168W	1801	1476	6191	2912	741	2450	2989
YDR169C	1093	1743	1574	880	1607	2027	1280
YDR170C	3550	4509	3546	4078	1741	2126	2016
YDR171W	1444	1815	2631	1702	4763	18584	11057
YDR172W	3673	2774	15418	3910	897	2428	2583
YDR173C	1060	1576	1541	915	1443	2160	997
YDR174W	6301	5693	6672	4618	2885	3712	3698
YDR175C	2092	955	972	650	1258	2603	1186
YDR176W	904	1099	1928	3671	735	1707	1166
YDR177W	2101	1324	1426	926	2338	2940	1581
YDR178W	1544	1427	2911	3141	2407	7346	10141
YDR179C	668	681	525	444	1000	1563	733
YDR180W	11879	11263	7257	6828	6892	7120	4340
YDR181C	763	712	853	469	1879	1834	888
YDR182W	1073	1511	2512	1228	662	2050	1688
YDR183W	812	834	746	482	1040	2111	930
YDR184C	2228	1703	2124	1057	600	1005	4831
YDR185C	1387	1122	811	679	1606	1849	1103
YDR186C	1528	1466	4622	1638	584	1935	2570
YDR187C	1548	5943	1726	853	3112	1671	995
YDR188W	1230	1542	7433	1304	794	1648	1530
YDR189W	3295	2166	2724	1788	2886	2814	1319
YDR190C	2298	1611	2163	4230	4421	2687	943
YDR191W	582	587	1253	461	424	782	875
YDR192C	1041	1263	830	1186	1601	1864	901
YDR193W	1382	1256	1237	803	618	971	1181
YDR194C	1867	1866	2712	4449	4102	2501	1231
YDR195W	1454	924	2424	808	421	956	1027
YDR196C	2193	1971	1632	3329	2976	3801	1533
YDR197W	800	828	3087	3046	493	1258	1448
YDR198C	739	921	1337	582	428	1400	856
YDR199W	1692	1255	779	695	2338	2813	1086
YDR200C	495	785	1166	612	477	1498	971
YDR201W	1429	984	730	758	2727	3454	908
YDR202C	5360	1645	672	1133	867	4307	976
YDR203W	840	861	901	694	838	1405	1002
YDR204W	974	1344	854	1315	1133	4121	1409
YDR205W	1760	1897	3162	1372	1453	1236	2252
YDR206W	7226	2831	2917	3211	3167	2042	1191
YDR207C	3002	2391	2735	1785	1922	1790	1601
YDR208W	4312	1624	1473	1954	2599	3214	1315
YDR209C	3570	3109	4201	2411	3067	2411	1385
YDR210W	3541	2197	3003	4645	4071	3297	1353
YDR211W	2126	1756	7210	1825	660	923	1334
YDR212W	3293	2558	5355	5970	3810	3231	1531
YDR213W	710	737	1894	535	442	671	784
YDR214W	1933	1810	2814	4774	3166	3124	3625
YDR215C	10848	9559	7835	5226	5397	4790	3610
YDR216W	2327	1542	1728	2847	2804	4144	6426
YDR217C	1847	2754	2136	669	676	762	1064
YDR218C	292	809	244	345	503	1138	2323
YDR219C	644	784	1926	717	474	1206	1663
YDR220C	1365	1458	562	1278	935	1367	985
YDR221W	747	759	2089	848	586	845	1324
YDR222W	1752	1113	1773	2100	1270	1877	823
YDR223W	406	787	1391	568	554	1013	1548
YDR224C	18692	5181	10534	13196	12120	10170	3681
YDR225W	7160	7224	8140	5367	9793	2897	2500
YDR226W	8503	5145	6278	8092	5072	5602	2291
YDR227W	2179	2556	1865	1190	1433	1152	1204
YDR228C	882	1429	1275	1194	700	2481	1168
YDR229W	900	1043	954	570	1185	1064	697
YDR230W	2118	1901	1110	1566	2095	4135	7321
YDR231C	1074	947	1120	971	1795	2557	2279
YDR232W	2215	3394	1230	1375	1798	1519	2365
YDR233C	8396	8216	12585	5835	5149	2068	3318
YDR234W	1326	1461	2448	1395	1286	2086	4304
YDR249C	1566	1838	3581	1292	776	833	1173
YDR250C	1724	1679	563	1355	1102	1258	3662
YDR251W	1845	1671	4772	2198	998	1662	2426
YDR252W	1159	1272	1175	1696	812	1524	1209
YDR253C	1046	999	1613	704	583	809	756
YDR254W	501	885	1180	1143	784	1976	1387
YDR255C	811	855	1479	919	591	1333	2035
YDR256C	614	916	1364	1057	554	1852	2194
YDR257C	1026	1040	2922	956	539	739	848
YDR258C	1736	2190	1618	5003	2880	7644	9265
YDR259C	771	691	771	1082	486	830	1112
YDR260C	1786	1050	874	1154	1331	1578	2188
YDR261C	535	526	466	367	504	294	216
YDR262w	2072	1714	2041	1959	1566	4751	3051
YDR262w	2570	2269	2500	1364	1177	1834	3832
YDR263C	1125	778	794	9259	712	1823	1134
YDR263C	1058	936	893	843	685	877	966
YDR264C	3802	2347	5294	15431	2758	3378	2214
YDR264C	5413	4660	5528	3294	3362	1711	2694
YDR265W	1134	745	1144	11788	726	2105	937
YDR265W	965	1105	1295	759	628	956	1488
YDR266C	1034	3651	2682	1631	1105	1992	857
YDR266C	1347	1943	2614	827	1512	933	938
YDR267C	992	1014	1794	1412	769	1655	1104
YDR267C	786	980	1809	813	576	905	935
YDR268W	671	695	1410	999	636	1617	811
YDR268W	731	939	1451	708	626	995	838
YDR269C	1739	1687	705	1208	1020	1393	933
YDR269C	1420	1550	881	673	798	1049	985
YDR270W	756	678	973	1043	685	1410	1449
YDR270W	1071	903	1131	586	599	1013	1287
YDR271C	2287	1760	1594	2005	1762	2239	1604
YDR271C	2596	2433	2268	1495	1383	1881	1948
YDR272W	2027	1538	3696	3629	1996	7454	4659
YDR272W	2347	2314	3597	2416	1834	6596	4785
YDR273W	987	855	1205	2999	526	2852	2494
YDR273W	388	677	636	336	566	877	893
YDR274C	3045	2585	1754	1973	1823	2435	1370
YDR274C	906	1022	792	436	966	737	587
YDR275W	975	755	879	983	701	2198	1408
YDR275W	621	1453	981	468	729	2632	1410
YDR276C	8063	4992	5298	9819	8599	11419	5925
YDR277C	1305	1244	1119	1058	2145	3138	2130
YDR278C	3652	1403	1030	1536	1429	2013	920
YDR279W	1592	1414	1623	723	973	1064	911
YDR280W	2164	1492	3099	1700	1214	1739	803
YDR281C	2207	1724	1269	905	1618	1467	969
YDR282C	536	617	875	623	571	1230	1084
YDR283C	1318	1899	1285	934	1291	1392	969
YDR284C	2159	1437	5621	3453	1917	2216	1931
YDR285W	1840	1464	2568	1273	1658	2389	1644
YDR286C	2033	1790	2026	1954	1710	2279	1621
YDR287W	1099	1042	1847	1019	929	2444	1615
YDR288W	882	888	3077	1763	5850	2382	2235
YDR289C	1284	1188	1997	987	993	1896	1365
YDR290W	1947	1514	1144	1385	1115	1624	1327
YDR291W	3166	2478	3107	1725	2279	1771	1787
YDR292C	927	921	5529	1520	471	1475	1515
YDR293C	6119	4339	4191	2804	3389	5036	5717
YDR294C	1711	1652	3396	2375	1467	3283	1800
YDR295C	2556	2939	2281	1853	1895	3332	1783
YDR296W	1575	947	1233	960	1340	2353	576
YDR297W	2454	3184	4477	1707	1986	1622	1668
YDR298C	2213	2316	4080	3557	2500	5714	4615
YDR299W	1992	1608	2530	884	1114	1632	1375
YDR300C	1043	1198	2264	1451	750	2091	1241
YDR301W	3869	3144	2315	1932	2674	3805	1984
YDR302W	1116	1089	1909	1313	1073	1787	836
YDR303C	3487	2022	2100	1220	1412	1012	1073
YDR304C	5369	2833	6101	3855	4431	5046	2492
YDR305C	1378	1197	1043	947	1298	1188	1109
YDR306C	1461	1364	3227	2576	826	2929	3534
YDR307W	1703	1488	5797	1816	1464	1855	1572
YDR308C	2821	2712	3376	3051	1515	1901	1852
YDR309C	3361	2643	9867	2733	2208	2703	1907
YDR310C	2982	2520	3504	3259	1038	1598	1803
YDR311W	1861	1340	3254	1771	1561	2299	1811
YDR312W	1732	1229	7498	1700	500	1057	1534
YDR313C	1282	1655	1604	954	1081	4360	2330
YDR314C	331	588	998	434	401	847	975
YDR315C	1126	1455	1781	1118	1113	1507	1207
YDR316W	557	869	1896	817	477	1179	1193
YDR317W	1565	1510	2068	941	1309	1811	1326
YDR318W	679	875	1138	937	694	1449	768
YDR319C	1335	1149	1484	888	1203	1667	1614
YDR320C	882	738	1432	805	625	1534	732
YDR321W	7657	6455	7505	3804	4958	2040	1469
YDR322W	622	854	1405	956	526	2667	5246
YDR323C	586	741	671	448	807	1255	851
YDR324C	2769	2399	3783	1786	1164	1048	640
YDR325W	1433	1305	1127	817	1790	963	748
YDR326C	5241	3989	3176	3116	3117	2190	1176
YDR327W	3681	2488	1987	1509	3889	5067	1730
YDR328C	2518	2087	2844	2334	1925	3358	1472
YDR329C	1645	1147	1034	790	2162	4178	2021
YDR330W	1130	1381	1821	1693	670	1960	2313
YDR331W	2377	2768	3246	1904	1963	2273	982
YDR332W	767	1549	2196	984	454	1025	1135
YDR333C	2880	2277	2943	1711	2414	2275	1259
YDR334W	2375	2398	2807	2594	840	2129	2259
YDR335W	3516	3429	2497	2066	3062	3787	2565
YDR336W	695	880	2014	781	390	2038	1414
YDR337W	1400	1557	1726	1614	2562	4562	1584
YDR338C	1011	943	2464	906	510	1724	2011
YDR339C	3224	2591	2957	2358	3821	6112	1412
YDR340W	4312	3303	2543	3105	1595	2802	2329
YDR341C	12967	7530	8019	6048	9370	4750	2025
YDR342C	13961	14409	16431	32144	24964	38294	24215
YDR343C	8866	7533	9045	16801	21249	21137	24669
YDR344C	1174	720	750	808	857	1227	588
YDR345C	12730	11763	12645	8948	17171	18052	8499
YDR346C	2687	3257	4777	1586	1287	2251	1377
YDR347W	3717	2619	2052	1936	5065	6458	2173
YDR348C	897	1223	2039	1040	777	1513	1061
YDR349C	4977	2725	3714	1831	4819	3155	2404
YDR350C	1036	1128	1764	1005	781	1544	1268
YDR351W	2856	1823	1380	921	3344	2992	1259
YDR352W	2467	1866	3038	1884	1293	1607	1161
YDR353W	15944	10103	5339	5513	5289	16830	3967
YDR354W	4254	2594	2841	5085	6316	2802	1632
YDR355C	1985	1646	1290	784	1130	800	733
YDR356W	4333	2705	4521	4230	6120	2968	1591
YDR357C	1539	1695	2728	1534	1017	1403	2301
YDR358W	1686	1143	1151	2824	2750	5097	2659
YDR359C	1919	1599	1881	1150	1091	1515	1555
YDR360W	2024	1784	913	1957	1697	1812	1113
YDR361C	3546	2510	7671	1941	881	852	1120
YDR362C	1293	867	1295	1582	1792	1588	970
YDR363W	1310	1279	2597	871	780	1070	1187
YDR364C	2020	1666	1679	2338	2218	1232	750
YDR365C	9701	8823	12734	4766	2983	1888	1988
YDR366C	37152	27044	26561	34922	27366	15395	9762
YDR367W	2095	1925	3233	2010	1917	1239	1060
YDR368W	4131	2304	2865	4001	4383	7083	1757
YDR369C	670	711	547	527	810	887	539
YDR370C	1699	874	1329	1253	1084	2119	630
YDR371W	1428	1695	1201	933	1220	1110	777
YDR372C	2096	1167	2221	2322	2065	2827	858
YDR373W	2266	4100	2424	1702	2141	1728	1571
YDR374C	964	522	311	576	631	1372	527
YDR375C	1117	1239	1280	1123	1209	1069	1134
YDR376W	2514	1475	1476	2154	2115	2811	1790
YDR377W	5192	5350	4201	3417	6241	5884	5652
YDR378C	4348	2827	3706	6496	5948	3272	1443
YDR379W	1397	1423	1526	931	1000	1035	1297
YDR380W	3551	2242	3724	5971	6894	2825	5529
YDR381W	8843	3914	9554	4578	3267	5236	3336
YDR382W	36101	27954	33679	43407	30691	18942	7193
YDR383C	1867	979	2615	1291	926	1125	1127
YDR384C	5991	3447	5335	4334	2279	1658	1191
YDR385W	21639	20217	21014	19768	14359	9314	8282
YDR386W	673	890	1096	909	871	1408	762
YDR387C	1745	1529	5195	1749	1057	1773	2584
YDR388W	1632	1106	1771	2275	1591	2317	1463
YDR389W	3296	2763	2387	1305	1093	962	1023
YDR390C	2917	1742	1926	2256	2064	2218	924
YDR391C	1140	1335	1403	989	1253	1670	1613
YDR392W	900	711	785	919	762	2641	954
YDR393W	1195	2095	2435	903	916	1049	1354
YDR394W	2127	3384	2559	2605	1310	4251	5967
YDR395W	3884	5252	3883	2038	1782	1066	1151
YDR396W	3310	3973	2720	2685	2245	2928	1810
YDR397C	2825	3373	2896	1594	1988	1758	1611
YDR398W	5512	2692	3122	2078	1767	1111	469
YDR399W	5940	7249	5579	4091	3334	1318	1364
YDR400W	2603	1688	2475	2218	1450	1854	1410
YDR401W	1516	1783	1207	1193	893	897	1034
YDR402C	416	694	530	396	465	1025	1328
YDR403W	646	738	906	465	566	800	954
YDR404C	2595	2260	4480	4436	2696	2481	1548
YDR405W	711	712	653	314	664	1233	724
YDR406W	10779	6634	6635	9978	6221	5664	5292
YDR407C	2026	3351	2008	1459	1367	2130	1150
YDR408C	1068	1248	1661	1287	2357	1250	565
YDR409W	1948	2587	1724	993	1022	1179	961
YDR410C	3087	2468	6138	4505	2383	2082	1496
YDR411C	2689	2420	4355	2095	1337	1993	3022
YDR412W	4061	2515	5268	2751	1738	1412	2935
YDR413C	3562	3064	5557	1629	1263	1232	1068
YDR414C	1710	1337	1748	1562	1017	1636	1830
YDR415C	1352	1634	1269	1163	1025	1194	1090
YDR416W	1785	939	886	2240	1220	1502	527
YDR417C	16921	19246	10855	10479	8969	3914	2471
YDR418W	37012	18529	26199	24613	21556	9311	2994
YDR419W	911	1180	747	533	800	747	560
YDR420W	3529	1557	1423	3158	1504	1546	1110
YDR421W	2548	2941	1608	1877	1795	3120	2320
YDR422C	2980	1722	1809	4670	1605	1844	1280
YDR423C	1063	1333	925	745	1015	1358	1434
YDR424C	2188	1100	1375	7526	1699	2423	1138
YDR425W	1167	1285	786	707	720	1132	1282
YDR426C	1143	1403	1099	1219	848	1322	1238
YDR427W	6980	4601	7701	4170	2162	3032	3812
YDR428C	1281	1091	2907	2116	747	1301	990
YDR429C	4810	2860	8089	2926	1588	1502	1488
YDR430C	3151	2383	3263	2986	1855	2193	1465
YDR431W	1434	1567	1164	842	834	999	795
YDR432W	1876	1411	3772	1940	1294	1399	1034
YDR433W	5203	5590	5187	2808	2846	2445	2184
YDR434W	2500	1468	5582	3762	1190	1669	2034
YDR435C	1859	1542	2186	1378	1121	2419	2173
YDR436W	1630	1625	1901	1524	1377	1610	2277
YDR437W	1876	2981	1463	1209	1206	1167	1076
YDR438W	2072	1273	1458	1819	1585	1403	1358
YDR439W	912	981	755	477	737	847	756
YDR440W	1785	1165	1174	1187	1105	1157	466
YDR441C	2433	2689	1762	1317	1413	1296	1386
YDR442W	2751	962	986	855	1183	1545	919
YDR443C	1690	3497	1563	1514	1248	2604	1376
YDR444W	2310	1604	1544	1867	1587	2144	1005
YDR445C	1947	1966	1405	1203	1355	1571	1508
YDR446W	1698	1060	1281	1468	813	1092	562
YDR447C	12146	12176	5876	6522	7019	3269	2518
YDR448W	1875	1254	1451	1348	1329	1620	775
YDR449C	6121	6246	3472	3191	2797	1475	1108
YDR450W	15684	6428	16776	13968	6413	2923	3676
YDR451C	1753	1223	2553	1385	1227	1199	985
YDR452W	4046	2175	6882	5797	2793	4589	4069
YDR453C	3383	2881	2337	2847	1965	7484	3794
YDR454C	6896	4645	14685	7864	2835	3508	2993
YDR455C	2923	3069	3725	2543	1917	2598	3205
YDR456W	2425	1665	8649	5122	997	2612	4885
YDR457W	8789	8562	7251	4978	6159	8267	6166
YDR458C	1428	1211	3543	2151	727	2867	3154
YDR459C	1687	1358	3149	1644	1250	1533	3482
YDR460W	574	856	1674	895	461	1408	1067
YDR461W	8370	4893	10658	6119	7506	10222	6660
YDR462W	1300	1030	907	1131	1428	2539	957
YDR463W	2455	2523	1544	1470	1815	2221	2045
YDR464W	7662	4728	3837	4258	3575	4350	2750
YDR465C	3302	2978	2146	1230	1339	858	722
YDR466W	1392	1306	1699	1247	982	2065	1416
YDR467C	1740	1963	1170	1219	1345	1576	1623
YDR468C	1527	1423	1624	1434	1002	2322	1191
YDR469W	1726	2157	1277	973	1469	1443	1620
YDR470C	1728	1479	2073	1785	1225	2161	1530
YDR471W	10943	9415	5092	4691	4979	2895	1705
YDR472W	2056	2295	2343	1726	1110	1986	1117
YDR473C	783	860	707	405	822	1594	1271
YDR474C	1555	1132	1891	2968	734	1823	1752
YDR475C	1266	1519	1829	898	1287	1591	1323
YDR476C	1588	1797	4007	2976	998	2442	2599
YDR477W	1846	2123	2280	1375	1816	1995	1624
YDR478W	1498	1443	2416	1933	685	1458	1468
YDR479C	1690	1602	2498	1314	1633	3266	2054
YDR480W	1640	1693	2176	2904	719	1557	1820
YDR481C	3801	3553	6046	2470	2791	5236	3954
YDR482C	1419	1794	1417	1146	990	1312	1017
YDR483W	9324	7769	11019	6494	7549	8210	5120
YDR484W	4211	1731	4839	3837	1407	2192	2756
YDR485C	1905	3280	1305	830	1475	1730	1002
YDR486C	2332	1788	1967	1714	1858	3762	1699
YDR487C	4137	3829	2576	2057	3711	3290	2179
YDR488C	981	1204	845	822	837	1715	907
YDR489W	2223	1977	1347	1165	1549	1489	1345
YDR490C	4998	4185	3278	3877	2764	3999	2879
YDR491C	2733	3363	1653	1311	2387	1164	1316
YDR492W	5800	5039	6741	3259	2626	1833	1632
YDR493W	1275	1462	820	888	2357	3334	1186
YDR494W	1176	1179	1449	1255	909	2548	1622
YDR495C	1153	1077	655	658	2164	1677	1060
YDR496C	4384	4277	5965	2452	1538	1776	1093
YDR497C	6138	6007	3701	4411	7238	5521	6009
YDR498C	1203	1116	2997	1360	588	1597	1323
YDR499W	1688	2086	2556	1326	1948	1752	983
YDR500C	9204	3376	11705	7549	2564	2518	2167
YDR501W	2013	3569	2249	1287	1472	2927	1283
YDR502C	4066	2594	17729	3984	558	1654	1778
YDR503C	2132	1856	2329	1656	2881	3034	1740
YDR504C	1900	2365	3675	1913	743	1723	2155
YDR505C	3732	2392	3001	2136	3951	5926	4070
YDR506C	836	1182	678	1222	2050	1791	816
YDR507C	3539	2502	3697	1923	1289	1547	2272
YDR508C	10523	4690	6916	9893	9007	3751	2820
YDR509W	3142	3974	2274	1838	1452	1409	1557
YDR510W	6607	3465	4476	4560	4479	4936	2974
YDR511W	2203	1947	1251	1588	5529	6064	1814
YDR512C	1195	1056	976	1280	858	2111	1447
YDR513W	5688	5192	1808	4552	8611	19335	9317
YDR514C	2582	2742	2070	2213	948	2001	1274
YDR515W	801	1116	516	477	1435	2337	1056
YDR516C	1649	2019	2788	2636	2212	7002	3425
YDR517W	2034	2887	1390	3474	5623	5239	1428
YDR518W	2258	1451	1916	2183	1971	4247	1237
YDR519W	2106	2154	2922	1612	2303	1463	1290
YDR520C	1914	1169	1608	3370	1635	2592	869
YDR521W	1534	1577	1114	1122	1172	1331	1064
YDR522C	2812	1999	1182	2669	2384	1496	1016
YDR523C	702	1549	450	385	633	503	505
YDR524C	2163	1594	2559	4122	2773	2520	1810
YDR525W	1275	1824	1026	825	967	896	870
YDR526C	3267	1951	3082	4269	3618	2006	1633
YDR527W	3493	3771	4068	1650	1479	912	1104
YDR528W	2925	1736	1912	2685	2058	1543	940
YDR529C	3517	2909	5558	3728	3126	8441	13773
YDR530C	1923	1863	2169	2960	2036	3421	2298
YDR531W	1804	1737	5870	1717	622	1217	1754
YDR532C	2400	1507	2764	3794	2641	2816	3350
YDR533C	1634	1954	3151	1782	1166	6552	8657
YDR534C	6368	2164	2229	2634	3638	5302	2333
YDR535C	508	828	507	516	492	1011	1135
YDR536W	850	519	612	589	611	2323	4580
YDR537C	1534	2007	2067	1255	1031	1138	1570
YDR538W	3327	1308	2290	2738	1743	2291	1382
YDR539W	956	2090	1865	945	1095	1131	1481
YDR540C	2005	1002	933	1338	1354	1794	745
YDR541C	712	1304	1287	833	845	1129	1415
YDR542W	5598	2088	2983	5428	3523	3420	1833
YDR543C	1078	1192	791	777	886	687	967
YDR544C	7537	2859	4027	4911	5432	4367	2855
YDR545w	5757	8406	3827	3784	3777	2916	2892
YEL001c	6743	4866	6365	7967	6971	3385	8184
YEL002c	4066	3017	17283	3751	1133	2215	3494
YEL003w	6248	3278	7165	8528	5255	2883	2442
YEL004w	818	983	2417	1000	633	942	1359
YEL005c	1393	1530	1755	2077	1269	2732	1839
YEL006w	3264	3071	5470	2246	1497	1971	2351
YEL007w	6721	3629	5587	6256	3688	2493	3306
YEL008w	825	1200	740	526	617	1006	766
YEL009c	9854	6417	16385	14718	7677	6056	8655
YEL010w	628	818	524	409	534	1039	375
YEL011w	899	1445	2065	2985	1574	8891	9960
YEL012w	883	891	954	661	651	2391	4224
YEL013w	2972	2496	3439	3502	2445	3572	2785
YEL014c	1983	2499	1547	1713	1448	1319	1234
YEL015w	1982	3076	2196	4309	1457	2498	858
YEL016c	1153	1400	1354	960	1326	972	898
YEL0171c	9928	5578	5425	5859	6641	6101	2287
YEL017w	1436	2334	2722	1650	1661	1106	1380
YEL018w	1617	1689	1051	940	1067	1454	487
YEL019c	685	954	622	486	593	819	743
YEL020c	1051	1219	1468	1204	861	3532	1767
YEL021w	2270	2919	2501	2158	2760	2374	2478
YEL022w	3988	2117	2188	2905	2127	1654	813
YEL023c	462	720	742	527	634	797	814
YEL024w	2513	2543	4293	6661	4331	6479	9493
YEL025c	2280	2127	3188	1408	1083	1135	1730
YEL026w	15274	8953	24369	19579	7366	3493	4550
YEL027w	13591	15383	19858	12996	9297	11341	8123
YEL028w	2024	1401	1895	2095	1402	1051	1152
YEL029c	1324	1275	3660	1155	587	729	862
YEL030w	704	1137	1376	1426	511	1562	1675
YEL031w	6181	5954	4622	3000	3029	2215	2291
YEL032w	2663	2106	3635	2793	1379	951	971
YEL033w	7346	10426	6576	4067	4326	5084	3567
YEL034w	23102	13373	18287	17733	10938	8611	6605
YEL035c	585	1012	595	341	640	582	392
YEL036c	777	1023	2003	1328	1173	2515	1213
YEL037c	392	1113	775	438	592	1277	1135
YEL038w	2874	1766	3072	4714	2064	3131	1453
YEL039c	776	872	518	799	1122	6482	2771
YEL040w	7396	5728	11996	6453	2944	3282	1643
YEL041w	385	867	640	446	521	1109	1303
YEL042w	4990	3722	9063	6725	2377	3259	2035
YEL043w	2257	2286	1566	953	1120	999	1287
YEL044w	2985	2150	2025	5024	2102	2408	1403
YEL045c	1040	1225	668	577	898	883	838
YEL046c	8549	6258	11201	6263	3518	2970	3190
YEL047c	3128	5261	4731	3317	2647	2349	2912
YEL048c	3200	2296	4125	2626	1402	1155	918
YEL049w	3281	3357	2491	1485	1619	1715	1833
YEL050c	890	1182	3207	1799	605	2432	1888
YEL051w	4145	3299	8176	4209	2071	2586	2688
YEL052w	1400	1351	5650	2612	1260	2719	3091
YEL053c	2216	1329	2848	828	581	898	1022
YEL054c	21751	14093	23966	19164	8234	5562	3583
YEL055c	3033	11766	6840	2281	1520	1422	1214
YEL056w	941	1453	3708	1897	539	2236	1834
YEL057c	805	1103	1092	696	556	1464	957
YEL058w	871	1570	4159	1273	762	1720	1177
YEL059w	1167	2099	833	817	1081	1182	718
YEL060c	3335	750	1166	779	1146	3878	1829
YEL061c	1261	1708	966	859	1231	845	755
YEL062w	885	933	1116	847	678	2982	965
YEL063c	2897	3696	3156	1832	1586	1511	2617
YEL064c	1035	978	1727	1311	992	1804	1230
YEL065w	2507	2083	1849	866	716	1276	3064
YEL066w	2663	1897	2142	2077	2032	2925	1980
YEL067c	1105	1108	557	711	929	1034	955
YEL068c	3626	2062	1908	2264	2280	2958	1711
YEL069c	440	768	528	367	594	1343	1425
YEL070w	544	698	908	574	485	3294	1505
YEL071w	4287	6246	3315	1735	1267	1660	2068
YEL072w	1136	1553	1466	1025	741	1047	937
YEL073c	1339	1987	1129	991	1113	2232	1622
YEL074w	3644	3571	10432	6748	1648	1890	4407
YEL075c	3085	3719	2422	1772	1930	1686	1998
YEL076c	1849	2187	5714	2340	812	1571	2299
YEL077c	13107	11362	14913	7506	9021	7580	7357
YER001w	1060	1396	5162	2241	604	1288	5111
YER002w	6737	4662	6968	2587	2541	1538	1680
YER003c	2975	3268	19286	5863	1112	2327	2837
YER004w	8157	7815	13239	6029	6174	13980	11203
YER005w	1110	1373	4432	2528	470	1560	1528
YER006w	5176	3211	6398	2323	2435	1626	1194
YER007w	855	786	1233	852	737	1590	750
YER008c	2044	1962	1323	1249	1746	1692	1342
YER009w	10240	6318	8560	7562	7705	4964	2143
YER010c	2739	1889	1812	2458	1785	1965	2147
YER011w	7227	6174	4643	5004	4266	6156	5015
YER012w	3782	2439	4558	2221	2354	2855	2496
YER013w	1124	1400	1351	1135	1112	1760	875
YER014w	584	726	651	485	750	1690	964
YER015w	814	955	833	631	702	1665	1452
YER016w	1303	1366	1092	937	1286	1364	859
YER017c	3584	3895	2842	2304	3492	3147	1972
YER018c	667	878	452	365	904	933	672
YER0191C	4589	4306	9255	6929	2207	3523	3040
YER019w	697	1097	876	526	1123	1135	615
YER020w	544	1248	2575	1395	474	2003	1886
YER021W	3845	3341	4733	4391	4199	7978	3556
YER022w	1007	1355	2367	6834	502	1340	1235
YER023w	6831	6027	6502	4982	7208	7315	2632
YER024w	855	1130	1982	950	459	1775	12505
YER025w	8039	5148	8400	4716	5219	3531	1917
YER026c	2223	2148	13060	4938	858	3272	4064
YER027c	2159	2342	2630	1597	2480	2156	864
YER028c	544	1171	1559	571	334	1318	1491
YER029c	2837	3053	2131	1488	2824	4062	1455
YER030w	2936	2978	2859	2598	2053	4104	2170
YER031c	4182	2220	2343	2448	3616	4359	1723
YER032w	3324	3047	2299	2044	1974	2444	1173
YER033c	832	899	541	706	1816	2169	1237
YER034w	943	1127	845	688	706	1428	743
YER035w	1034	1362	810	692	3693	6668	1865
YER036c	10044	9750	5606	4139	3087	1838	1519
YER037w	972	1018	877	931	2017	3232	1336
YER038c	1639	2168	2176	1426	742	2015	1529
YER039c	602	755	502	571	1572	2256	1449
YER040w	800	1313	1343	706	583	1831	1090
YER041w	927	1079	752	558	1586	1447	954
YER042w	1764	1871	4703	1710	600	1478	1216
YER043c	21234	12585	16344	10474	14620	8642	3644
YER0441c	422	956	1025	366	346	900	607
YER044c	4487	3987	3440	3598	6975	14616	2564
YER045c	1672	3752	1226	1829	1646	2477	1016
YER046w	1040	2539	1335	803	705	4882	1005
YER047c	866	2586	852	1017	1479	2003	775
YER048c	1735	3325	5895	1691	652	2249	2393
YER049w	3310	4183	3326	4018	3257	1997	700
YER050c	1545	2697	2820	1258	724	1684	1725
YER051w	756	3190	1093	1577	1267	1706	747
