004	YDL174C	-
004	YDL182w	-
004	YDL228c	-
004	YDR064W	-
004	YDR077W	-
004	YDR154C	-
004	YDR264C	-
004	YDR265W	-
004	YDR345C	+
004	YDR366C	-
004	YDR502C	+
004	YEL002c	+
004	YER003c	+
004	YER024w	-
004	YER044c	+
004	YER093c	-
004	YFL007W	-
004	YGL008C	-
004	YGL012W	+
004	YGL049C	-
004	YGL062W	-
004	YGL202W	+
004	YGL234W	+
004	YGR067C	-
004	YGR139W	-
004	YGR197C	-
004	YGR204W	+
004	YGR211W	+
004	YGR227W	+
004	YGR229C	+
004	YGR231C	+
004	YGR233C	+
004	YGR248W	+
004	YHL001W	-
004	YHL015W	-
004	YHL033C	-
004	YHR015W	-
004	YHR017W	-
004	YHR029C	+
004	YHR031C	+
004	YHR033W	+
004	YHR076W	-
004	YHR078W	-
004	YHR087W	+
004	YHR096C	-
004	YHR158C	-
004	YHR160C	-
004	YHR174W	-
004	YHR176W	-
004	YHR178W	-
004	YHR180W	-
004	YIL051C	-
004	YIL069C	-
004	YIL075C	-
004	YIL078W	-
004	YIL102C	-
004	YIL104C	-
004	YIL123W	+
004	YJL027C	-
004	YJL029C	-
004	YJL031C	-
004	YJL123C	+
004	YJL130C	-
004	YJL176C	-
004	YJL212C	+
004	YJR019C	+
004	YJR021C	+
004	YJR023C	+
004	YJR029W	-
004	YJR115W	-
004	YJR121W	-
004	YKL006BC	+
004	YKL007W	+
004	YKR042W	+
004	YKR057W	-
004	YKR097W	-
004	YLL045c	-
004	YLR044c	-
004	YLR058c	+
004	YLR257W	+
004	YLR258W	+
004	YLR259C	+
004	YLR264W	-
004	YLR300W	+
004	YLR340W	-
004	YLR377C	-
004	YLR378C	+
004	YLR441C	+
004	YLR447C	+
004	YML028W	+
004	YML128C	+
004	YMR027W	+
004	YMR046C	-
004	YMR121C	-
004	YMR170C	+
004	YNL013C	-
004	YNL061W	-
004	YNL117W	-
004	YNL283C	+
004	YNL303W	-
004	YNR021W	+
004	YOL120C	-
004	YOL039W	+
004	YOL086C	+
004	YOR230W	+
004	YOR259C	+
004	YOR261C	+
004	YOR283W	+
004	YOR285W	+
004	YOR301W	+
004	YOR323C	+
004	YPL046C	-
004	YPL048W	+
004	YPL049C	+
004	YPL053C	+
004	YPL072W	-
004	YPL106C	+
004	YPL142C	-
004	YPL154C	+
004	YPL198W	+
004	YPL203W	+
004	YPL220W	+
004	YPL262W	-
004	YPR062W	+
004	YPR181C	+
004	YPR183W	+
005	YHR007C	-
005	YAR010C	-
005	YBL005W-A	-
005	YBL015W	-
005	YBL030C	-
005	YBL064C	+
005	YBL099W	-
005	YBL113C	-
005	YBR011C	+
005	YBR012W-A	-
005	YBR031W	-
005	YBR118W	+
005	YBR151W	+
005	YBR162C	-
005	YBR187W	-
005	YCL020W	+
005	YCL030c	-
005	YCL042W	-
005	YCLX09W	-
005	YCR013C	-
005	YDL097c	+
005	YDL126C	-
005	YDL204w	+
005	YDR025W	+
005	YDR070c	+
005	YDR077W	-
005	YDR133C	-
005	YDR154C	-
005	YDR343C	-
005	YDR353W	+
005	YDR380W	-
005	YEL001c	-
005	YER024w	-
005	YER044c	+
005	YER115c	+
005	YFL014W	-
005	YFR053C	+
005	YGL049C	-
005	YGL234W	-
005	YGR088W	+
005	YGR197C	+
005	YGR248W	+
005	YGR256W	+
005	YGR259C	-
005	YGR279C	-
005	YHR085W	+
005	YHR087W	+
005	YHR096C	-
005	YHR162W	-
005	YHR178W	+
005	YIL033C	+
005	YIL053W	+
005	YIL088C	-
005	YIL102C	-
005	YJL029C	-
005	YJL052W	+
005	YJR004C	-
005	YJR019C	-
005	YJR021C	-
005	YJR023C	-
005	YJR027W	-
005	YJR065C	+
005	YJR077C	-
005	YJR115W	-
005	YJR121W	-
005	YJR162C	-
005	YKL006BC	-
005	YKL007W	-
005	YKL038W	-
005	YKL067W	+
005	YKL096W	-
005	YKL163W	+
005	YKL164C	+
005	YKL168C	-
005	YKL193C	+
005	YKR097W	-
005	YLL011w	-
005	YLL013C	-
005	YLL045c	-
005	YLR044c	+
005	YLR058c	-
005	YLR066W	-
005	YLR076C	+
005	YLR109W	+
005	YLR202C	-
005	YLR300W	-
005	YLR339C	+
005	YLR377C	-
005	YLR391W	+
005	YML040W	-
005	YML128C	+
005	YMR083W	-
005	YMR145C	-
005	YMR170C	+
005	YMR205C	-
005	YMR297W	-
005	YMR312W	+
005	YNL031C	+
005	YNL036W	+
005	YNL117W	-
005	YNL145W	-
005	YNL164C	+
005	YNL194C	+
005	YNL200C	+
005	YNL209W	-
005	YNL220W	-
005	YNR030W	-
005	YOR027W	+
005	YOL053C	+
005	YOR120W	+
005	YOR133W	-
005	YOR230W	-
005	YOR261C	+
005	YOR323C	+
005	YPL028W	-
005	YPL078C	-
005	YPL154C	-
005	YPL220W	-
005	YPL256C	+
005	YPL270W	-
005	YPR035W	-
005	YPR149W	-
005	YPR159W	-
005	YPR181C	-
005	YPR183W	-
005	YAR009C	-
005	YDL184C	-
006	YBR218C	-
006	YAL005C	+
006	YAL026C	+
006	YAL041W	-
006	YAR009C	-
006	YAR073W	+
006	YBL003C	+
006	YBL030C	-
006	YBL092W	-
006	YBL112C	-
006	YBR025C	-
006	YBR069C	-
006	YBR078W	-
006	YBR112C	+
006	YBR118W	+
006	YBR121C	-
006	YBR143C	-
006	YBR218C	-
006	YBR286W	-
006	YCL001w	+
006	YCL019W	-
006	YCR013C	+
006	YDL130W	+
006	YDL131w	-
006	YDL136w	-
006	YDL182w	-
006	YDL184C	-
006	YDL228c	+
006	YDR023W	-
006	YDR025W	-
006	YDR037W	-
006	YDR050C	+
006	YDR064W	-
006	YDR224C	-
006	YDR263C	+
006	YDR264C	+
006	YDR265W	+
006	YDR341C	-
006	YDR342C	+
006	YDR382W	+
006	YDR418W	-
006	YER022w	+
006	YER043c	-
006	YER074w	+
006	YER117w	+
006	YER131w	-
006	YFL062W	+
006	YFR002W	+
006	YFR053C	+
006	YGL008C	+
006	YGL049C	-
006	YGL102C	-
006	YGL120C	+
006	YGR023W	+
006	YGR027C	-
006	YGR086C	-
006	YGR179C	+
006	YGR192C	+
006	YGR197C	-
006	YGR279C	+
006	YHL015W	-
006	YHL033C	+
006	YHL035C	+
006	YHR015W	-
006	YHR017W	-
006	YHR053C	-
006	YHR055C	-
006	YHR085W	-
006	YHR089C	-
006	YHR146W	+
006	YHR148W	+
006	YHR162W	-
006	YHR174W	+
006	YHR176W	-
006	YHR178W	-
006	YHR180W	-
006	YHR219W	-
006	YIL018W	-
006	YIL053W	-
006	YIL078W	+
006	YIL092W	+
006	YJL017W	+
006	YJL029C	-
006	YJL174W	-
006	YJL176C	-
006	YJL182C	+
006	YJL188C	+
006	YJR021C	-
006	YJR023C	-
006	YJR026W	+
006	YJR027W	+
006	YJR110W	+
006	YKL001C	+
006	YKL006BC	-
006	YKL006W	+
006	YKL056C	+
006	YKL060C	+
006	YKL080W	+
006	YKL081W	-
006	YKL097W-A	+
006	YKL153W	+
006	YKR059W	-
006	YKR097W	-
006	YLR028C	+
006	YLR056w	-
006	YLR062C	-
006	YLR110C	+
006	YLR134w	+
006	YLR150w	-
006	YLR153c	+
006	YLR258W	+
006	YLR264W	+
006	YLR325C	+
006	YLR377C	-
006	YLR466W	-
006	YML028W	-
006	YML040W	+
006	YML045W	+
006	YML100W	+
006	YMR046C	+
006	YMR083W	+
006	YMR186W	-
006	YMR217W	-
006	YMR221C	+
006	YNL055C	+
006	YNL061W	-
006	YNL067W	-
006	YNL209W	+
006	YOL040C	+
006	YOL072W	+
006	YOL086C	-
006	YOR130C	-
006	YOR133W	+
006	YPL048W	-
006	YPL072W	+
006	YPL204W	-
006	YPL220W	-
006	YPL240C	-
006	YDL184C	+
